time,a,e,i,RAAN,argp,nu
2.933333333333333,7099.3833360254575,0.018604404889396055,0.890117918517108,2.0849098130488684,0.8366172928932738,11.248425551984601
2.95,7099.954941427606,0.0186277393796889,0.890117918517108,2.084857547125116,0.8325446073357509,11.316564280056387
2.966666666666667,7100.5273058034045,0.018656221488791563,0.890117918517108,2.0848052958355847,0.8285719675634903,11.384749850898682
2.9833333333333334,7101.100415766499,0.018689719907377056,0.890117918517108,2.084753059174386,0.8247186665583975,11.4529600551458
3.0,7101.674254989803,0.018728078668170216,0.890117918517108,2.0847008371357076,0.821003211651822,11.52117280012991
3.0166666666666666,7102.248804238969,0.018771118121199797,0.890117918517108,2.0846486297138274,0.8174431970144952,11.589366242919848
3.033333333333333,7102.824041421539,0.01881863608149827,0.890117918517108,2.0845964369031162,0.814055188202659,11.657518915070082
3.05,7103.399941652113,0.01887040913427187,0.890117918517108,2.0845442586980467,0.8108546200931455,11.725609837875835
3.066666666666667,7103.976477333801,0.018926194080660413,0.890117918517108,2.0844920950932004,0.8078557092069186,11.79361862722869
3.0833333333333335,7104.553618256043,0.018985729505741594,0.890117918517108,2.084439946083274,0.8050713810774923,11.861525587470963
3.1,7105.13133170873,0.01904873744941988,0.890117918517108,2.0843878116630847,0.8025132129803209,11.929311793944457
3.1166666666666667,7105.7095826123905,0.019114925160271454,0.890117918517108,2.0843356918275746,0.800191392013217,11.996959164209148
3.1333333333333333,7106.288333664031,0.019183986912273996,0.890117918517108,2.0842835865718166,0.7981146882160198,12.0644505181606
3.15,7106.867545498026,0.01925560586460031,0.890117918517108,2.084231495891018,0.7962904421480639,12.131769627494496
3.1666666666666665,7107.447176861302,0.019329455945256424,0.890117918517108,2.0841794197805252,0.7947245661103318,12.19890125514766
3.183333333333333,7108.027184801837,0.01940520374024737,0.890117918517108,2.0841273582358246,0.7934215580091271,12.26583118548482
3.2,7108.607524869368,0.019482510371105873,0.890117918517108,2.0840753112525476,0.7923845267112501,12.33254624609857
3.216666666666667,7109.188151327004,0.019561033344965537,0.890117918517108,2.0840232788264723,0.7916152276366519,12.399034322148177
3.2333333333333334,7109.769017372316,0.019640428362849138,0.890117918517108,2.0839712609535237,0.791114107271437,12.465284364183805
3.25,7110.3500753663275,0.019720351073424652,0.890117918517108,2.0839192576297774,0.7908803552586826,12.531286390390875
3.2666666666666666,7110.9312770687275,0.019800458761112073,0.890117918517108,2.0838672688514595,0.7909119627326704,12.597031484149662
3.283333333333333,7111.512573877538,0.019880411959063735,0.890117918517108,2.083815294614947,0.7912057855990623,12.662511787743371
3.3,7112.093917071399,0.01995987597915671,0.890117918517108,2.0837633349167684,0.7917576115242556,12.727720492969539
3.316666666666667,7112.675258052605,0.020038522352700306,0.890117918517108,2.083711389753602,0.7925622294765726,12.792651829320192
3.3333333333333335,7113.256548589008,0.020116030177053622,0.890117918517108,2.083659459122278,0.7936135007552405,12.85730105030097
3.35,7113.837741052924,0.020192087364751057,0.890117918517108,2.0836075430197747,0.794904430545789,12.921664418362676
3.3666666666666667,7114.418788655232,0.02026639179303623,0.890117918517108,2.083555641443219,0.7964272391485447,12.985739188824628
3.3833333333333333,7114.999645672917,0.020338652352899243,0.890117918517108,2.0835037543898824,0.7981734321368493,13.049523593080636
3.4,7115.580267668393,0.020408589897794625,0.890117918517108,2.0834518818571803,0.8001338688105842,13.113016821297784
3.4166666666666665,7116.160611699094,0.020475938093185892,0.890117918517108,2.0834000238426693,0.8022988284162103,13.176219004747114
3.433333333333333,7116.740636515913,0.02054044416891816,0.890117918517108,2.0833481803440423,0.8046580737050394,13.239131197844676
3.45,7117.320302749256,0.020601869577164807,0.890117918517108,2.0832963513591274,0.8072009114955337,13.301755359931512
3.466666666666667,7117.899573081636,0.02065999055933115,0.890117918517108,2.083244536885881,0.8099162499922135,13.364094336781811
